"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-19.9999999987777,75.5124943935662,-19.9157854846611,2.83486264621925,88.2984298686256,86.5968597372512,1.51140032430274,-0.995789274233056,0.141743132310963
"NGC",-19.9999999987204,75.5124944582059,-19.914815008767,2.85113563307982,88.2886507299395,86.5773014598791,1.51105896796658,-0.995740750438352,0.142556781653991
"NGC",-19.9999999986606,75.5124945247209,-19.9138389780377,2.86740828779247,88.2788715912535,86.5577431825069,1.51071761163042,-0.995691948901886,0.143370414389623
"NGC",-19.9999999985985,75.5124945931545,-19.9128573925867,2.88368060846331,88.2690924525674,86.5381849051348,1.51037625529426,-0.995642869629337,0.144184030423165
"NGC",-19.9999999985339,75.5124946635507,-19.9118702525283,2.89995259319853,88.2593133138814,86.5186266277627,1.5100348989581,-0.995593512626413,0.144997629659926
"NGC",-19.9999999984666,75.5124947359543,-19.9108775579771,2.91622424010443,88.2495341751953,86.4990683503906,1.50969354262194,-0.995543877898856,0.145811212005221
"NGC",-19.9999999983967,75.512494810411,-19.9098793090488,2.93249554728739,88.2397550365093,86.4795100730185,1.50935218628577,-0.995493965452438,0.146624777364369
"NGC",-19.999999998324,75.512494886967,-19.9088755058593,2.94876651285387,88.2299758978232,86.4599517956464,1.50901082994961,-0.995443775292965,0.147438325642694
"NGC",-19.9999999982484,75.5124949656696,-19.9078661485255,2.96503713491046,88.2201967591371,86.4403935182742,1.50866947361345,-0.995393307426276,0.148251856745523
"NGC",-19.9999999981698,75.5124950465665,-19.9068512371648,2.9813074115638,88.2104176204511,86.4208352409021,1.50832811727729,-0.995342561858238,0.14906537057819
"NGC",-19.9999999980882,75.5124951297065,-19.9058307718951,2.99757734092069,88.200638481765,86.40127696353,1.50798676094113,-0.995291538594754,0.149878867046035
"NGC",-19.9999999980035,75.5124952151392,-19.9048047528351,3.01384692108798,88.1908593430789,86.3817186861579,1.50764540460497,-0.995240237641757,0.150692346054399
"NGC",-19.9999999979154,75.5124953029149,-19.9037731801042,3.03011615017262,88.1810802043929,86.3621604087858,1.5073040482688,-0.995188659005212,0.151505807508631
"NGC",-19.999999997824,75.5124953930847,-19.9027360538224,3.04638502628169,88.1713010657068,86.3426021314136,1.50696269193264,-0.995136802691118,0.152319251314085
"NGC",-19.9999999977291,75.5124954857007,-19.9016933741101,3.06265354752235,88.1615219270208,86.3230438540415,1.50662133559648,-0.995084668705505,0.153132677376117
"NGC",-19.9999999976305,75.5124955808157,-19.9006451410886,3.07892171200188,88.1517427883347,86.3034855766694,1.50627997926032,-0.995032257054432,0.153946085600094
"NGC",-19.9999999975283,75.5124956784833,-19.8995913548799,3.09518951782766,88.1419636496486,86.2839272992973,1.50593862292416,-0.994979567743995,0.154759475891383
"NGC",-19.9999999974222,75.5124957787583,-19.8985320156064,3.11145696310716,88.1321845109626,86.2643690219251,1.50559726658799,-0.994926600780319,0.155572848155358
"NGC",-19.9999999973122,75.5124958816959,-19.8974671233912,3.12772404594797,88.1224053722765,86.244810744553,1.50525591025183,-0.994873356169562,0.156386202297399
"NGC",-19.999999997198,75.5124959873525,-19.8963966783582,3.1439907644578,88.1126262335905,86.2252524671809,1.50491455391567,-0.994819833917912,0.15719953822289
"NGC",-19.9999999970797,75.5124960957854,-19.8953206806318,3.16025711674446,88.1028470949044,86.2056941898088,1.50457319757951,-0.994766034031592,0.158012855837223
"NGC",-19.999999996957,75.5124962070526,-19.8942391303371,3.17652310091586,88.0930679562183,86.1861359124367,1.50423184124335,-0.994711956516855,0.158826155045793
"NGC",-19.9999999968297,75.5124963212131,-19.8931520275997,3.19278871508005,88.0832888175323,86.1665776350646,1.50389048490719,-0.994657601379987,0.159639435754002
"NGC",-19.9999999966979,75.5124964383269,-19.8920593725461,3.20905395734516,88.0735096788462,86.1470193576924,1.50354912857102,-0.994602968627305,0.160452697867258
"NGC",-19.9999999965613,75.5124965584548,-19.8909611653032,3.22531882581944,88.0637305401602,86.1274610803203,1.50320777223486,-0.994548058265158,0.161265941290972
"NGC",-19.9999999964198,75.5124966816587,-19.8898574059985,3.24158331861131,88.0539514014741,86.1079028029482,1.5028664158987,-0.994492870299927,0.162079165930566
"NGC",-19.9999999962732,75.5124968080012,-19.8887480947605,3.25784743382924,88.044172262788,86.0883445255761,1.50252505956254,-0.994437404738026,0.162892371691462
"NGC",-19.9999999961213,75.5124969375461,-19.887633231718,3.27411116958185,88.034393124102,86.068786248204,1.50218370322638,-0.994381661585899,0.163705558479093
"NGC",-19.9999999959641,75.5124970703581,-19.8865128170005,3.29037452397788,88.0246139854159,86.0492279708318,1.50184234689021,-0.994325640850024,0.164518726198894
"NGC",-19.9999999958014,75.5124972065028,-19.8853868507382,3.30663749512617,88.0148348467299,86.0296696934597,1.50150099055405,-0.994269342536909,0.165331874756309
"NGC",-19.9999999956329,75.5124973460468,-19.8842553330619,3.32290008113573,88.0050557080438,86.0101114160876,1.50115963421789,-0.994212766653095,0.166145004056787
"NGC",-19.9999999954585,75.5124974890578,-19.8831182641031,3.33916228011566,87.9952765693577,85.9905531387155,1.50081827788173,-0.994155913205154,0.166958114005783
"NGC",-19.9999999952781,75.5124976356043,-19.8819756439938,3.35542409017518,87.9854974306717,85.9709948613434,1.50047692154557,-0.994098782199691,0.167771204508759
"NGC",-19.9999999950914,75.5124977857562,-19.8808274728668,3.37168550942366,87.9757182919856,85.9514365839712,1.50013556520941,-0.994041373643342,0.168584275471183
"NGC",-19.9999999948983,75.512497939584,-19.8796737508555,3.38794653597058,87.9659391532996,85.9318783065991,1.49979420887324,-0.993983687542775,0.169397326798529
"NGC",-19.9999999946986,75.5124980971594,-19.8785144780938,3.40420716792558,87.9561600146135,85.912320029227,1.49945285253708,-0.99392572390469,0.170210358396279
"NGC",-19.999999994492,75.5124982585553,-19.8773496547164,3.4204674033984,87.9463808759274,85.8927617518549,1.49911149620092,-0.993867482735819,0.17102337016992
"NGC",-19.9999999942785,75.5124984238454,-19.8761792808585,3.43672724049892,87.9366017372414,85.8732034744828,1.49877013986476,-0.993808964042924,0.171836362024946
"NGC",-19.9999999940577,75.5124985931047,-19.875003356656,3.45298667733717,87.9268225985553,85.8536451971106,1.4984287835286,-0.993750167832802,0.172649333866858
"NGC",-19.9999999938295,75.512498766409,-19.8738218822456,3.46924571202328,87.9170434598693,85.8340869197385,1.49808742719244,-0.993691094112278,0.173462285601164
"NGC",-19.9999999935937,75.5124989438355,-19.8726348577643,3.48550434266759,87.9072643211832,85.8145286423664,1.49774607085627,-0.993631742888213,0.174275217133379
"NGC",-19.9999999933501,75.5124991254623,-19.8714422833499,3.50176256738051,87.8974851824971,85.7949703649943,1.49740471452011,-0.993572114167495,0.175088128369025
"NGC",-19.9999999930983,75.5124993113687,-19.870244159141,3.51802038427261,87.8877060438111,85.7754120876222,1.49706335818395,-0.993512207957049,0.17590101921363
"NGC",-19.9999999928383,75.512499501635,-19.8690404852765,3.53427779145461,87.877926905125,85.75585381025,1.49672200184779,-0.993452024263827,0.176713889572731
"NGC",-19.9999999925697,75.5124996963428,-19.8678312618963,3.55053478703737,87.868147766439,85.7362955328779,1.49638064551163,-0.993391563094815,0.177526739351869
"NGC",-19.9999999922924,75.5124998955747,-19.8666164891406,3.56679136913191,87.8583686277529,85.7167372555058,1.49603928917546,-0.99333082445703,0.178339568456596
"NGC",-19.999999992006,75.5125000994145,-19.8653961671505,3.58304753584937,87.8485894890669,85.6971789781337,1.4956979328393,-0.993269808357522,0.179152376792469
"NGC",-19.9999999917104,75.5125003079472,-19.8641702960674,3.59930328530107,87.8388103503808,85.6776207007616,1.49535657650314,-0.993208514803372,0.179965164265053
"NGC",-19.9999999914052,75.5125005212589,-19.8629388760338,3.61555861559844,87.8290312116947,85.6580624233894,1.49501522016698,-0.993146943801691,0.180777930779922
"NGC",-19.9999999910902,75.5125007394369,-19.8617019071925,3.63181352485309,87.8192520730087,85.6385041460173,1.49467386383082,-0.993085095359624,0.181590676242654
"NGC",-19.9999999907652,75.5125009625698,-19.8604593896869,3.64806801117679,87.8094729343226,85.6189458686452,1.49433250749466,-0.993022969484346,0.18240340055884
"NGC",-19.9999999904299,75.5125011907472,-19.8592113236613,3.66432207268145,87.7996937956365,85.5993875912731,1.49399115115849,-0.992960566183065,0.183216103634073
"NGC",-19.9999999900839,75.5125014240601,-19.8579577092604,3.68057570747915,87.7899146569505,85.579829313901,1.49364979482233,-0.992897885463019,0.184028785373957
"NGC",-19.9999999897271,75.5125016626008,-19.8566985466296,3.6968289136821,87.7801355182644,85.5602710365288,1.49330843848617,-0.992834927331479,0.184841445684105
"NGC",-19.999999989359,75.5125019064624,-19.8554338359149,3.71308168940269,87.7703563795784,85.5407127591567,1.49296708215001,-0.992771691795747,0.185654084470134
"NGC",-19.9999999889795,75.5125021557399,-19.8541635772631,3.72933403275349,87.7605772408923,85.5211544817846,1.49262572581385,-0.992708178863156,0.186466701637674
"NGC",-19.9999999885881,75.5125024105289,-19.8528877708215,3.7455859418472,87.7507981022063,85.5015962044125,1.49228436947768,-0.992644388541073,0.18727929709236
"NGC",-19.9999999881847,75.5125026709268,-19.8516064167378,3.76183741479672,87.7410189635202,85.4820379270404,1.49194301314152,-0.992580320836892,0.188091870739836
"NGC",-19.9999999877688,75.5125029370319,-19.8503195151609,3.77808844971507,87.7312398248341,85.4624796496683,1.49160165680536,-0.992515975758043,0.188904422485754
"NGC",-19.9999999873402,75.5125032089441,-19.8490270662397,3.79433904471548,87.7214606861481,85.4429213722961,1.4912603004692,-0.992451353311986,0.189716952235774
"NGC",-19.9999999868984,75.5125034867644,-19.8477290701242,3.81058919791134,87.711681547462,85.423363094924,1.49091894413304,-0.992386453506211,0.190529459895567
"NGC",-19.9999999864432,75.5125037705953,-19.8464255269648,3.82683890741622,87.701902408776,85.4038048175519,1.49057758779688,-0.992321276348241,0.191341945370811
"NGC",-19.9999999859743,75.5125040605403,-19.8451164369126,3.84308817134383,87.6921232700899,85.3842465401798,1.49023623146071,-0.992255821845631,0.192154408567192
"NGC",-19.9999999854912,75.5125043567047,-19.8438018001193,3.8593369878081,87.6823441314038,85.3646882628076,1.48989487512455,-0.992190090005965,0.192966849390405
"NGC",-19.9999999849936,75.5125046591946,-19.8424816167372,3.87558535492309,87.6725649927178,85.3451299854355,1.48955351878839,-0.992124080836861,0.193779267746155
"NGC",-19.9999999844811,75.5125049681181,-19.8411558869194,3.8918332708031,87.6627858540317,85.3255717080634,1.48921216245223,-0.992057794345968,0.194591663540155
"NGC",-19.9999999839534,75.5125052835842,-19.8398246108193,3.90808073356257,87.6530067153456,85.3060134306913,1.48887080611607,-0.991991230540965,0.195404036678128
"NGC",-19.99999998341,75.5125056057034,-19.8384877885913,3.92432774131612,87.6432275766596,85.2864551533192,1.4885294497799,-0.991924389429563,0.196216387065806
"NGC",-19.9999999828506,75.5125059345877,-19.8371454203901,3.94057429217857,87.6334484379735,85.266896875947,1.48818809344374,-0.991857271019505,0.197028714608929
"NGC",-19.9999999822748,75.5125062703504,-19.8357975063713,3.95682038426492,87.6236692992875,85.247338598575,1.48784673710758,-0.991789875318565,0.197841019213246
"NGC",-19.9999999816821,75.5125066131063,-19.8344440466909,3.97306601569039,87.6138901606014,85.2277803212028,1.48750538077142,-0.991722202334547,0.198653300784519
"NGC",-19.9999999810721,75.5125069629715,-19.8330850415058,3.98931118457033,87.6041110219153,85.2082220438307,1.48716402443526,-0.991654252075289,0.199465559228517
"NGC",-19.9999999804444,75.5125073200639,-19.8317204909732,4.00555588902035,87.5943318832293,85.1886637664586,1.4868226680991,-0.991586024548658,0.200277794451017
"NGC",-19.9999999797985,75.5125076845023,-19.8303503952511,4.02180012715619,87.5845527445432,85.1691054890864,1.48648131176293,-0.991517519762554,0.201090006357809
"NGC",-19.9999999791341,75.5125080564075,-19.8289747544981,4.03804389709382,87.5747736058572,85.1495472117143,1.48613995542677,-0.991448737724907,0.201902194854691
"NGC",-19.9999999784505,75.5125084359014,-19.8275935688735,4.05428719694943,87.5649944671711,85.1299889343422,1.48579859909061,-0.991379678443677,0.202714359847472
"NGC",-19.9999999777475,75.5125088231077,-19.8262068385372,4.07053002483938,87.555215328485,85.1104306569701,1.48545724275445,-0.991310341926859,0.203526501241969
"NGC",-19.9999999770245,75.5125092181515,-19.8248145636495,4.08677237888024,87.545436189799,85.090872379598,1.48511588641829,-0.991240728182476,0.204338618944012
"NGC",-19.999999976281,75.5125096211592,-19.8234167443717,4.10301425718877,87.5356570511129,85.0713141022259,1.48477453008213,-0.991170837218583,0.205150712859439
"NGC",-19.9999999755165,75.512510032259,-19.8220133808654,4.11925565788196,87.5258779124269,85.0517558248537,1.48443317374596,-0.991100669043268,0.205962782894098
"NGC",-19.9999999747305,75.5125104515806,-19.8206044732929,4.135496579077,87.5160987737408,85.0321975474816,1.4840918174098,-0.991030223664646,0.20677482895385
"NGC",-19.9999999739226,75.5125108792552,-19.8191900218173,4.15173701889131,87.5063196350548,85.0126392701095,1.48375046107364,-0.990959501090867,0.207586850944565
"NGC",-19.9999999730921,75.5125113154156,-19.8177700266022,4.16797697544248,87.4965404963687,84.9930809927374,1.48340910473748,-0.99088850133011,0.208398848772124
"NGC",-19.9999999722385,75.5125117601961,-19.8163444878117,4.18421644684834,87.4867613576826,84.9735227153653,1.48306774840132,-0.990817224390587,0.209210822342417
"NGC",-19.9999999713613,75.5125122137328,-19.8149134056108,4.20045543122693,87.4769822189966,84.9539644379932,1.48272639206515,-0.990745670280539,0.210022771561347
"NGC",-19.99999997046,75.5125126761632,-19.8134767801648,4.21669392669655,87.4672030803105,84.934406160621,1.48238503572899,-0.990673839008239,0.210834696334827
"NGC",-19.9999999695339,75.5125131476265,-19.8120346116398,4.23293193137565,87.4574239416245,84.9148478832489,1.48204367939283,-0.99060173058199,0.211646596568782
"NGC",-19.9999999685825,75.5125136282636,-19.8105869002026,4.24916944338295,87.4476448029384,84.8952896058768,1.48170232305667,-0.99052934501013,0.212458472169148
"NGC",-19.9999999676051,75.5125141182168,-19.8091336460204,4.26540646083739,87.4378656642523,84.8757313285047,1.48136096672051,-0.990456682301021,0.21327032304187
"NGC",-19.9999999666013,75.5125146176305,-19.8076748492613,4.28164298185812,87.4280865255663,84.8561730511325,1.48101961038435,-0.990383742463063,0.214082149092906
"NGC",-19.9999999655703,75.5125151266503,-19.8062105100936,4.29787900456455,87.4183073868802,84.8366147737604,1.48067825404818,-0.990310525504682,0.214893950228228
"NGC",-19.9999999645116,75.5125156454237,-19.8047406286868,4.3141145270763,87.4085282481942,84.8170564963883,1.48033689771202,-0.990237031434338,0.215705726353815
"NGC",-19.9999999634245,75.5125161741,-19.8032652052104,4.33034954751322,87.3987491095081,84.7974982190162,1.47999554137586,-0.99016326026052,0.216517477375661
"NGC",-19.9999999623083,75.51251671283,-19.801784239835,4.34658406399542,87.388969970822,84.7779399416441,1.4796541850397,-0.990089211991748,0.217329203199771
"NGC",-19.9999999611625,75.5125172617664,-19.8002977327315,4.36281807464321,87.379190832136,84.758381664272,1.47931282870354,-0.990014886636574,0.21814090373216
"NGC",-19.9999999599862,75.5125178210637,-19.7988056840716,4.37905157757719,87.3694116934499,84.7388233868998,1.47897147236737,-0.98994028420358,0.218952578878859
"NGC",-19.9999999587789,75.5125183908777,-19.7973080940276,4.39528457091817,87.3596325547639,84.7192651095277,1.47863011603121,-0.989865404701378,0.219764228545908
"NGC",-19.9999999575398,75.5125189713665,-19.7958049627723,4.41151705278721,87.3498534160778,84.6997068321556,1.47828875969505,-0.989790248138614,0.22057585263936
"NGC",-19.9999999562682,75.5125195626898,-19.7942962904792,4.42774902130563,87.3400742773917,84.6801485547835,1.47794740335889,-0.989714814523961,0.221387451065281
"NGC",-19.9999999549634,75.5125201650089,-19.7927820773225,4.44398047459498,87.3302951387057,84.6605902774114,1.47760604702273,-0.989639103866124,0.222199023729749
"NGC",-19.9999999536246,75.5125207784871,-19.7912623234768,4.46021141077709,87.3205160000196,84.6410320000392,1.47726469068657,-0.98956311617384,0.223010570538855
"NGC",-19.9999999522511,75.5125214032896,-19.7897370291175,4.47644182797403,87.3107368613336,84.6214737226671,1.4769233343504,-0.989486851455874,0.223822091398702
"NGC",-19.9999999508422,75.5125220395832,-19.7882061944205,4.49267172430813,87.3009577226475,84.601915445295,1.47658197801424,-0.989410309721026,0.224633586215406
"NGC",-19.9999999493969,75.5125226875366,-19.7866698195624,4.50890109790196,87.2911785839614,84.5823571679229,1.47624062167808,-0.989333490978122,0.225445054895098
"NGC",-19.9999999479146,75.5125233473206,-19.7851279047204,4.52512994687837,87.2813994452754,84.5627988905508,1.47589926534192,-0.98925639523602,0.226256497343919
"NGC",-19.9999999463944,75.5125240191075,-19.7835804500722,4.5413582693605,87.2716203065893,84.5432406131786,1.47555790900576,-0.98917902250361,0.227067913468025
